Price,Close,High,Low,Open,Volume
Ticker,COPX,COPX,COPX,COPX,COPX
Date,,,,,
2010-07-28,27.166940689086914,27.273228705273834,27.166940689086914,27.251969480226528,1000
2010-07-29,27.209463119506836,27.613353355396477,27.018146265187976,27.35826421630466,933
2010-07-30,27.464550018310547,27.464550018310547,26.741801049396297,26.741801049396297,800
2010-08-02,28.272335052490234,28.39987963251185,27.910957841423173,27.910957841423173,11467
2010-08-03,28.272335052490234,28.484908451520457,28.187303530464206,28.442392690507447,1200
2010-08-04,28.676225662231445,28.676225662231445,28.421136499157704,28.527421848426794,3300
2010-08-05,28.378623962402344,28.54868432478188,28.378623962402347,28.54868432478188,500
2010-08-06,28.42112922668457,28.56993029939616,28.102267854433478,28.378613476045505,2700
2010-08-09,28.527420043945312,28.825024949712375,28.442391229304985,28.825024949712375,1367
2010-08-10,27.953468322753906,28.038497125702786,27.31574554309504,27.69837921089036,9867
2010-08-11,26.35916519165039,27.060657575932268,26.35916519165039,27.060657575932268,567
2010-08-12,26.231626510620117,26.380427631185842,26.061566156389553,26.061566156389553,1133
2010-08-13,26.252887725830078,26.401688872947865,26.252887725830078,26.401688872947865,633
2010-08-16,26.44419288635254,26.52922168932322,26.35916408338186,26.35916408338186,767
2010-08-17,27.592092514038086,27.592092514038086,27.230718056769966,27.251974582780726,2033
2010-08-18,27.464550018310547,27.634610348242706,27.10317553385342,27.634610348242706,2367
2010-08-19,26.7843074798584,27.46454322530488,26.7843074798584,27.46454322530488,433
2010-08-20,26.401670455932617,26.486701940414314,26.189097150760823,26.486701940414314,1833
2010-08-23,26.44419288635254,26.507965164334777,26.18910377442359,26.401677133358746,667
2010-08-24,25.530122756958008,25.657667304366324,25.232520615016423,25.636410780803846,1400
2010-08-25,25.572641372680664,25.572641372680664,24.93491856417809,25.08372235484005,2767
2010-08-26,25.721445083618164,26.10407880774396,25.657672796263864,25.99779076114769,2233
2010-08-27,26.635509490966797,26.656766015772217,26.1891035489347,26.1891035489347,3700
2010-08-30,26.592992782592773,26.996882957481407,26.592992782592773,26.996882957481407,600
2010-08-31,26.35916519165039,26.78431192739595,26.25287715620549,26.486709752977465,2333
2010-09-01,28.272335052490234,28.336107342501045,27.613355623384344,27.63461215238214,5100
2010-09-02,28.33610725402832,28.378620311891176,28.293591493148053,28.357363782959748,2533
2010-09-03,28.803768157958984,29.080113830271628,28.718736641080277,29.037598071832278,1800
2010-09-07,28.44239044189453,28.80376762439165,28.22981705967004,28.676223054453516,3567
2010-09-08,28.71873664855957,29.058854607111194,28.71873664855957,28.9738257932276,18133
2010-09-09,28.931310653686523,29.271428587737272,28.80376609054036,29.271428587737272,1867
2010-09-10,29.080121994018555,29.101378527697012,28.86754854817995,29.016349689965175,3733
2010-09-13,30.22801399230957,30.22801399230957,29.63280685548842,29.696579145255594,3133
2010-09-14,30.29178237915039,30.610643786902756,29.951664445220224,29.951664445220224,4133
2010-09-15,30.29178237915039,30.33429813452306,30.164237816049447,30.185494342227248,1500
2010-09-16,30.440589904785156,30.440589904785156,30.270532253371627,30.33430454840611,2867
2010-09-17,30.653162002563477,30.75945005739008,30.419332066169478,30.716934294855935,1700
2010-09-20,31.26961898803711,31.26961898803711,30.823213076294376,30.823213076294376,1633
2010-09-21,31.057048797607422,31.31213521290609,30.653155891596327,31.184590653748266,2067
2010-09-22,31.503450393676758,31.77979602296951,31.503450393676758,31.588481897318246,4067
2010-09-23,31.312131881713867,31.69476551848023,30.52561078793859,31.184587336125077,2833
2010-09-24,32.46003341674805,32.50254646408473,30.4830956250898,31.992370974927287,11500
2010-09-27,32.5238037109375,32.757633566105504,32.460031440797756,32.672604773591374,17767
2010-09-28,32.863929748535156,32.90644280384563,32.013633503101424,32.65135636293104,5833
2010-09-29,32.970211029052734,33.097755585309635,32.58758006329896,32.58758006329896,16733
2010-09-30,32.75764083862305,33.31033216719267,32.35375060574261,33.22530335580131,4400
2010-10-01,33.607940673828125,33.65045643560206,32.92770470354993,32.92770470354993,6800
2010-10-04,33.05525207519531,33.56542774444599,32.80016288906113,33.54417121327404,14767
2010-10-05,34.18187713623047,34.22439017737825,33.522897968276475,33.56541100942425,32967
2010-10-06,35.010921478271484,35.074693756859176,34.56451552815763,34.69206008533301,98200
2010-10-07,34.24565887451172,35.202240407189336,33.82050942430837,35.202240407189336,100900
2010-10-08,35.24476623535156,35.287279300409296,34.479498628097886,34.543270928702356,22867
2010-10-11,35.3723030090332,35.92499710187386,35.28727418821829,35.92499710187386,54833
2010-10-12,35.393558502197266,35.43607155660451,34.75583565591663,35.393558502197266,134267
2010-10-13,36.669002532958984,36.90283515090731,35.88247856788522,36.56271448788843,74367
2010-10-14,36.5839729309082,37.17918002384805,36.35014031799527,36.924090883585656,54833
2010-10-15,36.4351692199707,36.860318689125485,35.83996482858501,36.860318689125485,54400
2010-10-18,35.96750259399414,36.01001834696595,35.266010239569184,35.9887618219885,58300
2010-10-19,34.20314407348633,34.77709463092699,34.01182722100611,34.77709463092699,57233
2010-10-20,35.11720657348633,35.32977991666265,33.71421926490256,34.07559367800063,38567
2010-10-21,35.26601028442383,35.90373036171064,34.75583206018085,35.90373036171064,87800
2010-10-22,35.15972137451172,35.414810480256975,35.01092029716593,35.20223712647488,63167
2010-10-25,36.20134735107422,36.58398114740458,36.13757505168583,36.413920781362926,15733
2010-10-26,35.96750259399414,36.0312748719434,35.3935547954677,35.71241618521401,10300
2010-10-27,34.734580993652344,35.22350006670666,34.45823531309915,35.22350006670666,63900
2010-10-28,35.15972137451172,35.329781679347505,34.8833757442933,34.98966377269278,57067
2010-10-29,35.49984359741211,35.56361588160217,35.159725649404166,35.159725649404166,10733
2010-11-01,36.01002883911133,36.477691445995205,35.49985046686794,35.712426590647816,29467
2010-11-02,36.64774703979492,36.66900356820224,36.41391441524502,36.56271552013095,10800
2010-11-03,36.41390609741211,36.562707168308215,35.69115456346667,36.562707168308215,23267
2010-11-04,38.39085388183594,38.68845610117513,37.45552875960216,38.07199243038865,91200
2010-11-05,39.0073127746582,39.30491766056152,38.603422553302856,38.901027439206175,114700
2010-11-08,38.94353485107422,39.07107939755507,38.560901211631666,38.96479407749884,68900
2010-11-09,38.305816650390625,39.83634857821109,38.11449982153596,39.815089350771565,100833
2010-11-10,38.49714279174805,39.58126904782568,37.41301383265293,38.70971619644714,60067
2010-11-11,39.092342376708984,39.113601606644366,38.369593431317675,39.113601606644366,50433
2010-11-12,37.68934631347656,38.47587006778821,37.17917086169279,38.26329673762692,60033
2010-11-15,37.2216911315918,38.008215038587736,37.2216911315918,37.83815742265281,17233
2010-11-16,35.56361389160156,36.6264834332838,35.09595140138206,36.6264834332838,78300
2010-11-17,35.8399658203125,36.1588245522302,35.45733209839051,35.49984515437031,51900
2010-11-18,37.37049865722656,37.51929976178755,36.45643009546505,36.647746959765186,52200
2010-11-19,37.37049865722656,37.4555274736875,36.66900348812609,37.11540950482639,11900
2010-11-22,37.2216911315918,37.49803678474884,36.77528786249984,37.49803678474884,44467
2010-11-23,35.88247299194336,36.647740310291525,35.52109856029018,36.45642348070449,20933
2010-11-24,36.7540283203125,36.90283211175994,36.39265386226483,36.52019842463861,72533
2010-11-26,36.07379150390625,36.902831137447414,35.88247466539676,36.902831137447414,88567
2010-11-29,35.8612174987793,36.01001858062078,35.18098166491801,36.01001858062078,15267
2010-11-30,35.54235076904297,35.754924097322224,34.947143828051146,35.39354970954914,75700
2010-12-01,37.09415054321289,37.13666630326123,36.1588254462884,36.498943417622996,49633
2010-12-02,38.17828369140625,38.220796753161544,37.41301614359909,37.64684879532383,28433
2010-12-03,38.66719055175781,38.75221935130233,38.19952809973776,38.30581612643101,74467
2010-12-06,39.24114227294922,40.4528128411363,38.752220578299884,40.4528128411363,71700
2010-12-07,40.00641632080078,41.11180182226929,39.963903261178835,40.49533813059335,98600
2010-12-08,39.368690490722656,40.26149975481884,38.922284507166,40.26149975481884,56467
2010-12-09,39.70881271362305,40.261504093672116,39.432467023598505,40.261504093672116,39433
2010-12-10,40.41029739379883,40.45281314674684,39.5387447309913,39.772577317680025,40400
2010-12-13,41.1543083190918,41.664483840812736,41.06927681295755,41.239337122209136,140133
2010-12-14,41.218074798583984,41.40939161849229,40.92047265851553,41.40939161849229,144433
2010-12-15,40.304012298583984,41.196821491510256,40.304012298583984,41.111792688140355,112100
2010-12-16,39.92138671875,40.559109630797714,39.51749644212561,40.41030581597494,30033
2010-12-17,40.17646789550781,40.38904125625313,39.92137878140666,40.30401245255839,29267
2010-12-20,40.2402458190918,40.70790835954379,39.94264090988563,40.665392600223676,36567
2010-12-21,40.792930603027344,40.941731682148465,40.49532844478511,40.941731682148465,47100
2010-12-22,40.96299743652344,41.239343114069044,40.81419363067654,41.111798539353025,82567
2010-12-23,40.96299743652344,41.218083882938174,40.60162024048894,41.218083882938174,39300
2010-12-27,40.75041961669922,42.451012072179516,40.49533318109265,41.02676798555309,27200
2010-12-28,41.813289642333984,43.365081016754736,41.04802492185321,41.28185483257723,61533
2010-12-29,41.926490783691406,43.44293620867274,41.45660663007354,43.27206800923993,148067
2010-12-30,41.99056625366211,42.246867196314724,41.64883256874459,42.22550968971298,52100
2010-12-31,42.503173828125,42.56724907236479,41.990571874206694,42.225515341705346,44300
2011-01-03,43.29343032836914,43.549728566144566,42.73811069021066,43.42158080518587,120667
2011-01-04,42.35365676879883,43.99824982600253,41.56339649753371,43.99824982600253,164467
2011-01-05,41.86241149902344,42.20414514897517,41.11486897001291,41.90512922371401,79567
2011-01-06,41.43524169921875,42.52451778837037,41.30709125157063,41.648824873346484,47833
2011-01-07,40.96535873413086,41.328449868350404,40.58090738082254,41.22165963633641,54733
2011-01-10,40.75177764892578,40.75177764892578,40.15374308499244,40.53819174220432,32733
2011-01-11,41.86241149902344,41.96920445282107,41.05079374090586,41.05079374090586,52633
2011-01-12,43.1652717590332,43.2293469854289,42.63131244435491,43.037121306241815,68667
2011-01-13,43.01576614379883,43.89146191277251,42.951693625728296,43.89146191277251,78867
2011-01-14,43.07984161376953,43.07984161376953,42.46044949297341,42.71675043009121,36600
2011-01-18,43.763309478759766,43.78466698382375,43.31478286141215,43.52836605962511,57800
2011-01-19,42.88761520385742,44.27590730934721,42.71674702079687,43.89145865021184,90967
2011-01-20,41.2003059387207,42.05464150935026,40.62363153333563,41.96920876704468,124533
2011-01-21,41.00807571411133,42.07599438078982,40.98671820985219,42.07599438078982,42867
2011-01-24,41.26437759399414,41.477960789154906,40.70906074340462,41.0935121242086,30000
2011-01-25,40.623626708984375,40.901285125396996,40.04694965622599,40.58090898497567,67600
2011-01-26,41.477962493896484,41.64883068656237,40.45276148547452,40.559554445372925,33600
2011-01-27,41.45660400390625,42.033281085120876,41.05079511130039,41.990563359004256,37567
2011-01-28,40.303253173828125,41.24302143590704,40.153745203919605,41.24302143590704,32467
2011-01-31,40.75177764892578,40.90128561094471,40.15374308499244,40.580909466720136,24000
2011-02-01,42.56724166870117,42.652674407542264,41.30709722839943,41.58475566652633,49133
2011-02-02,43.07984161376953,43.12255934190845,42.2041485558556,42.58859996153231,43967
2011-02-03,43.48565673828125,43.65652223286112,42.78082910452959,43.65652223286112,65400
2011-02-04,43.59244155883789,43.87009998980856,43.18663266497958,43.57108405364253,27233
2011-02-07,43.87009811401367,44.31862471494238,43.72059015232331,43.72059015232331,50667
2011-02-08,43.784671783447266,43.955539990262636,43.42158057826937,43.784671783447266,51267
2011-02-09,42.69539260864258,43.74195113966758,42.31094120580507,43.67787590586133,49133
2011-02-10,42.289581298828125,42.50316449410348,41.413885581241104,42.097355608323,33300
2011-02-11,42.609962463378906,42.78083068010977,41.67019406100456,41.75562952729908,87700
2011-02-14,43.25070571899414,43.357498671310005,42.63131365679188,42.63131365679188,31367
2011-02-15,42.631317138671875,43.207991523875705,42.48180645004698,43.165276512146725,61500
2011-02-16,43.05847930908203,43.143912039981174,42.524519988211686,42.69538816586752,27867
2011-02-17,42.43909454345703,42.759470734154455,42.20415109832626,42.609960034590316,49000
2011-02-18,41.77698516845703,42.396377334184706,41.64883469060192,42.37501982649487,69133
2011-02-22,39.769287109375,41.75561625782947,39.68385438608822,40.73041271495888,86833
2011-02-23,39.34211349487305,40.004223134174914,38.78679678417741,39.89743292142567,347367
2011-02-24,39.53435134887695,40.303254154296525,39.10718493421575,39.64114431047117,27200
2011-02-25,40.687705993652344,40.687705993652344,40.06831115513129,40.06831115513129,17967
2011-02-28,41.648826599121094,41.798334555619824,41.22166023316542,41.307092963185056,31000
2011-03-01,41.22166061401367,42.20414380796041,41.05079243653824,42.07599335381822,31400
2011-03-02,41.43524169921875,41.563392146866875,41.0935080774429,41.0935080774429,17800
2011-03-03,42.20414352416992,42.268218750810156,41.77697715714001,42.268218750810156,67900
2011-03-04,41.84105682373047,42.268223236089,41.56339838411164,42.20414800264944,31967
2011-03-07,40.73042678833008,42.09736441251591,40.47412581405409,41.969213925377915,54767
2011-03-08,40.43141174316406,40.68771272344693,39.83337702779015,40.388694007830814,23433
2011-03-09,39.470272064208984,40.388682748916565,39.42755705664146,40.388682748916565,31100
2011-03-10,37.76161193847656,38.658662595331656,37.54802870740232,38.466436872607396,131033
2011-03-11,38.4877815246582,38.65864695404219,37.099487010592384,37.099487010592384,131767
2011-03-14,38.188777923583984,38.44507888401471,37.782968974854704,38.25285316369167,38567
2011-03-15,37.67618179321289,37.8684075430793,35.262685237987654,36.30924674864085,82467
2011-03-16,36.928619384765625,38.33827141836745,36.501453089440375,38.33827141836745,53367
2011-03-17,38.55187225341797,38.55187225341797,37.80432687250564,38.03927032727423,39033
2011-03-18,39.1285285949707,39.448904650533805,38.979020674326875,39.17124630766474,25400
2011-03-21,39.64114761352539,40.11103179514842,39.406204164784846,39.726580360404654,49300
2011-03-22,39.2139778137207,39.81200970665136,39.06446712463022,39.81200970665136,58933
2011-03-23,40.5595588684082,40.85857484335908,39.512997524363975,39.61979049590819,59100
2011-03-24,40.96535873413086,41.328449868350404,40.794490560708,41.05079146291355,44600
2011-03-25,40.47411346435547,41.24301615257133,40.47411346435547,41.157583425833145,33500
2011-03-28,40.303253173828125,40.75177979941144,40.11102747714956,40.303253173828125,33800
2011-03-29,40.4100456237793,40.49548108198506,39.96152168955963,40.367330610534324,17067
2011-03-30,41.02943801879883,41.221663714470225,40.83721232312743,41.11487075603353,219767
2011-03-31,41.43524169921875,41.60610715217798,40.94399741128182,40.94399741128182,20300
2011-04-01,41.79834747314453,42.0546484582692,41.34982346503472,41.6701969805822,27767
2011-04-04,43.29343032836914,43.46429582021942,42.65267794428552,42.65267794428552,156267
2011-04-05,44.06232452392578,44.10504224904943,43.079838572943075,43.079838572943075,55433
2011-04-06,44.29726791381836,44.809867035730356,44.23319268409715,44.46813338250314,162600
2011-04-07,44.06232452392578,44.61764137124495,43.635158136119905,44.12639975368243,99167
2011-04-08,44.23318862915039,44.767147922592095,44.12639568411909,44.681712480224085,38067
2011-04-11,43.65651321411133,44.382698205702546,43.42157252863454,44.31862297950751,44767
2011-04-12,42.26821517944336,42.908967391706696,41.862406350295686,42.69538422623802,70700
2011-04-13,41.79834747314453,42.951701906205535,41.71291471672242,42.60996544880041,45500
2011-04-14,41.69154357910156,41.841051532936014,41.34980994925534,41.520675406249715,45867
2011-04-15,41.392520904541016,41.64882178080621,41.15758024520273,41.62746427973651,25267
2011-04-18,40.08967208862305,41.07215541349414,39.61978793277142,41.07215541349414,46700
2011-04-19,40.944007873535156,40.944007873535156,40.345973203649734,40.41004844384668,21433
2011-04-20,42.18279266357422,42.50316884722866,41.99056695338156,42.50316884722866,65467
2011-04-21,42.86626052856445,43.0371287337278,42.652677309003764,42.674034816202436,38867
2011-04-25,43.272064208984375,43.50700762308897,42.73810486695503,43.14391374962872,38033
2011-04-26,43.01576614379883,43.29342730139366,42.78082542996669,43.03712636568018,21733
2011-04-27,43.01576614379883,43.14391661165557,42.24686605251621,43.14391661165557,37967
2011-04-28,43.01576614379883,43.14391661165557,42.8021829359902,43.10120159960855,20633
2011-04-29,43.464298248291016,43.65652397425452,42.93033880367845,42.93033880367845,23667
2011-05-02,43.18663024902344,43.656514348039224,42.95168955744434,43.42157365646012,27000
2011-05-03,42.011924743652344,42.86626033387284,41.60611581357275,42.7167523524452,54333
2011-05-04,41.17893981933594,41.9051247666931,40.79448848558379,41.9051247666931,64000
2011-05-05,39.87608337402344,40.70906137876599,39.68386039647903,40.623628642539835,49267
2011-05-06,40.23918151855469,41.02944188097313,40.00423807422141,40.32461426383133,40300
2011-05-09,41.13623046875,41.15759069109818,40.303255125334196,40.666346314958496,24000
2011-05-10,41.093505859375,41.45659696420816,40.943995201283926,41.45659696420816,18733
2011-05-11,39.512996673583984,40.879931471112336,39.42756392770297,40.73042348685605,71500
2011-05-12,39.38484191894531,39.577067613192014,38.65865686818811,39.12854099328304,51000
2011-05-13,39.17125701904297,39.91879954253442,38.893598600248225,39.61978361948089,32233
2011-05-16,39.14990234375,39.7052192214666,38.82952617742973,38.82952617742973,13767
2011-05-17,39.36348342895508,39.49163388858012,38.658655901017354,39.08582500505338,14000
2011-05-18,40.58091354370117,40.70906401426571,39.40620180214562,39.40620180214562,107600
2011-05-19,40.324607849121094,40.62362648380942,40.11102466197662,40.62362648380942,8267
2011-05-20,40.324607849121094,40.47411580853647,39.534347612414734,40.43140080062212,18867
2011-05-23,39.36348342895508,39.51299139323174,39.000389554731576,39.171257739517515,53233
2011-05-24,39.577064514160156,40.046948602461406,39.40619633847901,39.833365419753115,37100
2011-05-25,40.260536193847656,40.38868666067708,39.726576820677636,39.726576820677636,13533
2011-05-26,40.23918151855469,40.281899249122006,39.72657961517883,40.153748773278046,35567
2011-05-27,40.70906448364258,41.20030614923205,40.58091401160047,40.58091401160047,25067
2011-05-31,41.30710220336914,41.77698639737404,41.05080124011954,41.62747840743115,22000
2011-06-01,40.153743743896484,41.285737661493734,40.089668514000124,40.96536151201193,20300
2011-06-02,40.21781539916992,40.49547379875621,39.76928882976115,40.089664950767414,28400
2011-06-03,39.897438049316406,40.217814160455035,39.12853538258369,39.1498956005645,37800
2011-06-06,38.76544952392578,39.72657527181627,38.76544952392578,39.68386026177705,28933
2011-06-07,39.14990234375,39.7052192214666,39.000391655562,39.36348554934425,19833
2011-06-08,38.274208068847656,38.786809954848415,38.01790984170518,38.786809954848415,29267
2011-06-09,39.0858268737793,39.107184379452036,38.23149134071842,38.658657749319964,12233
2011-06-10,37.91111755371094,38.65866017357026,37.80432458693476,38.5732274296641,21700
2011-06-13,37.88975143432617,38.274200052447384,37.39850715784557,37.932466438641114,19867
2011-06-14,38.808162689208984,39.04310609668747,38.33827859010961,38.55186449358371,15500
2011-06-15,37.334434509277344,38.551863817469915,37.09949382177678,38.551863817469915,78867
2011-06-16,36.50146484375,37.056781749669035,36.095655917754094,36.94999149937734,66133
2011-06-17,36.97133255004883,37.526649208792286,36.77910692605531,37.526649208792286,22933
2011-06-20,36.94999313354492,36.99270814920756,36.54418418960153,36.56554169743284,37167
2011-06-21,38.188777923583984,38.27421067177486,37.612103478472946,37.676176002722535,15600
2011-06-22,37.91111755371094,38.44507695587588,37.91111755371094,37.953835283592994,6367
2011-06-23,37.54802703857422,37.56938454597497,36.52282322961017,37.0781428647517,24733
2011-06-24,37.20628356933594,37.99654378359735,37.1422083434267,37.99654378359735,15533
2011-06-27,37.313087463378906,37.377162708084235,36.77912799612056,36.99271123985224,11700
2011-06-28,38.38099670410156,38.42371442840211,37.46258600057195,37.46258600057195,11300
2011-06-29,39.85472869873047,39.918803934414036,38.76545240796775,38.979035621627,28833
2011-06-30,40.79449462890625,40.83721235548633,40.15374502535162,40.34596800531758,18867
2011-07-01,41.0507926940918,41.1148679215649,40.51683337043511,40.687701548982574,12033
2011-07-05,41.392520904541016,41.64882178080621,41.32844568547472,41.43523862253762,20233
2011-07-06,41.07215118408203,41.22166186234732,40.62362729685906,41.11486890870892,12833
2011-07-07,41.947845458984375,42.11871364688477,41.71290475596126,41.88377294386166,98800
2011-07-08,41.7556266784668,41.7556266784668,41.09351679707753,41.28574250933809,25600
2011-07-11,40.111026763916016,40.85856931602395,40.00423380681872,40.79449408493712,24800
2011-07-12,40.111026763916016,40.6236286126107,39.641142641231795,39.812008113558214,26100
2011-07-13,41.49932098388672,41.86241214384778,40.73041822275835,40.77313594810693,32867
2011-07-14,40.944007873535156,42.03328695688317,40.815860108999374,42.011926732912116,108767
2011-07-15,41.477962493896484,41.49932271539083,40.94400312612004,41.3498147442193,12033
2011-07-18,40.85857009887695,41.2216639872785,40.51683643181876,41.2216639872785,33400
2011-07-19,41.905128479003906,42.0119187150461,41.73426029913578,41.99056121100918,35600
2011-07-20,42.588600158691406,42.588600158691406,41.79833983753905,41.969208035027876,184867
2011-07-21,42.52451705932617,42.71674272750282,42.14006572297288,42.268216168423976,35600
2011-07-22,42.588600158691406,42.67403289950689,42.2255089733322,42.37501694872376,17800
2011-07-25,42.4177360534668,42.69539450702022,41.90513416022482,42.18279261377824,14467
2011-07-26,42.674034118652344,42.88762005057974,42.353660652477124,42.652676611802775,21533
2011-07-27,41.648826599121094,42.674027506929214,41.49931864262236,42.652670003388685,25500
2011-07-28,41.69154357910156,42.05463471210772,41.43524267775253,41.477957684072386,50067
2011-07-29,41.45660400390625,41.584754466398394,40.730418955070036,41.09351283741701,18633
2011-08-01,41.22166061401367,42.20414380796041,40.837209251587105,42.20414380796041,15167
2011-08-02,39.662506103515625,40.8799329611622,39.55571584623642,40.66634973074566,49567
2011-08-03,38.914955139160156,39.87608082897013,38.50914627316416,39.87608082897013,379033
2011-08-04,35.36946487426758,38.017903918141414,35.305389648501034,37.99654369898091,116200
2011-08-05,34.79278564453125,36.41602368945899,33.554001645774555,36.41602368945899,187867
2011-08-08,31.375452041625977,33.12683810542893,31.268659082379894,33.10548059992283,61867
2011-08-09,33.72488021850586,33.72488021850586,31.845343271062664,32.82782948117465,86000
