Price,Close,High,Low,Open,Volume
Ticker,HINDZINC.NS,HINDZINC.NS,HINDZINC.NS,HINDZINC.NS,HINDZINC.NS
Date,,,,,
2010-04-01,42.32086944580078,42.505006970047475,41.19388140498363,41.56727116790741,2102300
2010-04-05,42.63457107543945,43.16311395252904,42.55614374369069,42.63286703834347,913740
2010-04-06,42.92101287841797,43.442734463205554,42.457259780477074,43.1324279719962,1016090
2010-04-07,42.81871032714844,43.466600867528065,42.49305971899993,43.23813501114906,807230
2010-04-08,42.071937561035156,43.258600611808134,41.89121073297239,42.67549981497806,629820
2010-04-09,42.465789794921875,42.82724346001755,41.95259094227438,42.150368555908734,473910
2010-04-12,42.765872955322266,42.89715671185351,42.01568266244247,42.79485720777485,735970
2010-04-13,42.2407341003418,42.96534810609943,42.01226819114192,42.96534810609943,487590
2010-04-15,41.67979049682617,43.05740703245599,41.39676422275073,42.7743833599641,786390
2010-04-16,41.52294158935547,42.03784453943344,41.43428480181735,41.76505022137239,679400
2010-04-19,41.25525665283203,41.53316825115642,40.476082275368604,40.919376562091486,780150
2010-04-20,41.71900939941406,42.07705237998418,41.29446993504106,41.56726681683304,555020
2010-04-21,41.90996551513672,42.4265724294709,41.33027539525309,41.669563556542116,1668560
2010-04-22,41.6815071105957,42.95512312663934,41.43428635628346,42.45386026389647,1946840
2010-04-23,41.47178268432617,41.94235450562409,41.27059442777659,41.94235450562409,509140
2010-04-26,42.465789794921875,42.7607495763144,41.311521637813684,41.771864109726536,3275120
2010-04-27,41.7718620300293,42.895439245558954,41.669562551771214,42.35155213593496,1421230
2010-04-28,41.20581817626953,41.408710536894866,39.80433167667125,41.08988117110326,1779830
2010-04-29,41.94235610961914,42.04124490369364,41.338796520055546,41.53316343210995,714350
2010-04-30,42.510108947753906,42.69083574103692,41.94235240183179,41.94235240183179,1230370
2010-05-03,41.476905822753906,42.22879742661598,41.29958705876741,42.14695939793668,341820
2010-05-04,39.800907135009766,41.461549881582584,39.01321010493656,41.461549881582584,2061870
2010-05-05,39.018333435058594,39.419000788798584,37.893049485081725,39.24850337829203,1945910
2010-05-06,38.5068473815918,38.96889398130843,37.884530172447654,38.80521789784894,1460340
2010-05-07,36.830848693847656,37.88452136614194,36.41824530232381,37.88452136614194,1421350
2010-05-10,38.184593200683594,39.043898824883875,37.1684277022912,37.1684277022912,4987590
2010-05-11,38.01069641113281,38.8222632189584,37.311655926796746,38.44716940363008,1623230
2010-05-12,37.94589614868164,38.39259844791525,37.55716233376711,38.32781121315185,1481830
2010-05-13,37.8231315612793,38.42839767508262,37.57761496062576,38.153896837071805,1226770
2010-05-14,36.87007141113281,37.85043169142883,36.559764821478566,37.202540898916304,416180
2010-05-17,35.95960998535156,36.32788502165956,35.26056955170678,36.21364946560279,1339790
2010-05-18,34.52913284301758,35.94085105237396,34.355224773289976,35.94085105237396,3069350
2010-05-19,32.9588623046875,34.13358965469935,32.76961002732607,34.13358965469935,1723760
2010-05-20,32.212074279785156,33.41749221190342,31.545431386843372,32.90599998417021,6665790
2010-05-21,33.10377502441406,33.41748960860453,30.56336226362599,31.230007706218572,2221090
2010-05-24,33.34929275512695,34.53595321200723,33.110594832211945,33.581169325098855,1430930
2010-05-25,31.555667877197266,33.09355558119944,31.030535427011536,33.09355558119944,1160830
2010-05-26,31.779006958007812,32.36040365557668,31.441422869760938,31.81481255295962,2445560
2010-05-27,32.24275207519531,32.510431546203165,31.542007903650887,31.80457266258478,2296380
2010-05-28,33.39191818237305,33.53342874070774,32.57182346984432,32.769601086230686,1988320
2010-05-31,33.2043571472168,33.417478823386354,32.633190014449205,33.212882534580174,572440
2010-06-01,32.1217041015625,33.78234945471953,31.985308284136288,33.352695345393286,1174630
2010-06-02,31.929044723510742,32.53431093604985,31.374928244715587,32.18990550386301,1943560
2010-06-03,33.165157318115234,33.41749275948825,32.25810983731164,32.25810983731164,1970710
2010-06-04,32.93669128417969,33.20266945227982,32.39621475958845,33.20266945227982,678390
2010-06-07,32.128536224365234,32.39451179973058,31.371527216581196,32.39451179973058,786300
2010-06-08,31.472118377685547,32.49680954485239,31.20102810216172,31.371525523485012,1653950
2010-06-09,32.16092300415039,32.3092548986188,31.371519268315886,31.371519268315886,1239230
2010-06-10,32.88212966918945,33.11059556776518,32.18991062036764,32.45247547966476,1515640
2010-06-11,32.904293060302734,34.04491844276225,32.6673017863051,33.22312235511537,1255450
2010-06-14,33.550479888916016,33.91875491623149,33.24699470943863,33.24699470943863,1963540
2010-06-15,33.91193389892578,34.33817742506404,33.52149597368011,34.024462814206444,1684190
2010-06-16,34.566646575927734,34.95026575659536,34.007415267347874,34.09948272601112,2654940
2010-06-17,34.47798538208008,34.832620296000066,34.06538197494977,34.636546719670186,1507320
2010-06-18,33.211181640625,34.74736461317855,32.6025073810268,34.645065150289454,1673040
2010-06-21,34.6177864074707,35.28272774114271,33.39361648491203,33.45158496892312,2741290
2010-06-22,34.191551208496094,34.75419321063968,34.03810457226791,34.37228065768628,1406920
2010-06-23,33.939208984375,34.20006977485658,33.68687358344572,33.939208984375,1314820
2010-06-24,33.24357604980469,34.37227039387369,33.110588311028934,34.201773026050084,2361450
2010-06-25,32.83439254760742,33.66982884186601,32.68094331290125,33.178798054924904,1791030
2010-06-28,33.514678955078125,33.66301087733793,33.07649933878842,33.07649933878842,1226010
2010-06-29,33.044097900390625,33.64936413983478,32.97419334788597,33.25040088174776,1525020
2010-06-30,33.0577392578125,33.2128925090393,32.49680398237127,32.63319981481566,1167940
2010-07-01,32.47122573852539,32.911109294337436,32.29390960672337,32.90940525709504,785500
2010-07-02,32.0773811340332,32.9673777813162,31.98531368157602,32.68435146938828,888550
2010-07-05,32.17456817626953,32.51385636549148,31.88301645330965,31.88301645330965,330020
2010-07-06,32.394508361816406,32.940099561277556,32.1745678444779,32.22401094938579,1781150
2010-07-07,32.13534164428711,32.52407541647573,31.89323570557898,32.394498359607276,883230
2010-07-08,32.4354248046875,32.832684040409475,32.32630657782363,32.53090292799543,1047540
2010-07-09,32.812225341796875,33.00829892010984,32.527494985295185,32.542839127491234,1769890
2010-07-12,33.15321731567383,33.383389835240656,32.803697142162015,33.008296093591966,1642530
2010-07-13,33.538543701171875,33.690286278595295,33.07990529255958,33.32883003226893,1642710
2010-07-14,33.02024459838867,34.28363147147763,32.74403953036847,33.86591319161432,1459820
2010-07-15,33.2043571472168,33.36291842552713,32.90598680057942,32.90598680057942,1150360
2010-07-16,33.2640380859375,33.417484679034395,33.11058889125719,33.20436296552014,734050
2010-07-19,33.37828063964844,35.27762179426016,33.00830155046287,35.27762179426016,1253120
2010-07-20,33.41407012939453,33.7158511691878,33.28108240370592,33.587978155903905,1076640
2010-07-21,34.426841735839844,34.61097927768465,33.52661548787706,33.75849210335744,1918370
2010-07-22,34.56576156616211,34.81789133346508,34.08036897391004,34.52631345656301,1248620
2010-07-23,34.076942443847656,34.917375985795005,33.69960616367057,34.81789596897001,1217550
2010-07-26,34.27933120727539,34.440557340199476,33.78536222421222,33.953450491421854,1840290
2010-07-27,34.258758544921875,34.474868720102066,33.76993473263237,34.38053397878363,869100
2010-07-28,34.4697151184082,34.98255104877503,34.028915895738365,34.258750287500085,1231150
2010-07-29,34.36852264404297,34.71498454875098,34.2398850986047,34.612076082682904,794650
2010-07-30,35.07173156738281,35.637737160208665,34.30333753930082,34.30333753930082,2053880
2010-08-02,35.91559600830078,35.99964013364602,34.732131822679165,34.732131822679165,1561340
2010-08-03,37.028751373291016,37.18483224525496,36.06825651812296,36.09398560112838,2222660
2010-08-04,36.761173248291016,37.18138862412584,36.36153903820151,36.94469474950652,1152420
2010-08-05,38.07499313354492,38.41630969120401,36.704573759873725,36.87609045968622,3040160
2010-08-06,37.471256256103516,39.526025731754075,37.225985997188594,39.41454091588014,991820
2010-08-09,38.30140686035156,38.44891137711008,37.45925894935657,37.55531053235819,1256650
2010-08-10,39.423118591308594,40.13491192256754,38.14531695134598,38.476345577259806,3965910
2010-08-11,38.66501235961914,39.92737550477227,38.59126142733952,39.448845014613724,917400
2010-08-12,38.30311584472656,38.50721854674444,37.49355670262351,38.488351602524936,948710
2010-08-13,38.342559814453125,39.26017261324701,37.615328045202766,37.939494512022705,885280
2010-08-16,37.298030853271484,38.932585150740785,37.05276055796515,38.932585150740785,1520220
2010-08-17,37.08363342285156,37.665075034089206,36.87609702757443,37.04761375793524,657030
2010-08-18,37.656494140625,37.90519284627947,37.04760929772111,37.39064271714445,774550
2010-08-19,39.00975036621094,39.17440489757879,37.60845953943536,37.73366597099542,1567920
2010-08-20,38.5363655090332,39.098942614102086,38.111004885334076,39.066354026918866,642670
2010-08-23,38.61870574951172,38.838246944277294,37.958365323027195,37.958365323027195,1291370
2010-08-24,36.97214126586914,38.61870271433969,36.82635363392512,38.522653776320745,1854600
2010-08-25,36.70457458496094,37.114499402042064,35.675474362952684,37.04760799229702,2812400
2010-08-26,36.4696044921875,37.37349580852694,35.75780846596254,36.807492672210664,2459630
2010-08-27,36.45073318481445,36.975573916567335,36.11970456231638,36.56736329536514,844630
2010-08-30,36.44558334350586,37.67878617812691,36.124845345251785,36.97900036789653,778090
2010-08-31,35.893310546875,36.533067283405515,35.078605994780276,36.533067283405515,721240
2010-09-01,38.24651336669922,38.65986666241007,36.140288307792595,36.255204193226824,1726400
2010-09-02,37.16766357421875,38.419735846205484,36.87608574524187,38.419735846205484,1998530
2010-09-03,37.087059020996094,37.905194494698236,36.87609419167475,37.21912762601592,613300
2010-09-06,37.555301666259766,38.1727602798145,37.184824927844474,37.356341645577025,1186050
2010-09-07,38.00467300415039,39.071507152199885,37.56215957726585,37.56215957726585,1879130
2010-09-08,37.61532974243164,38.41974354157535,37.390643268140295,37.809144464745856,1519920
2010-09-09,37.3889274597168,38.8656863942389,37.26371838074609,38.8656863942389,1795690
2010-09-13,37.850311279296875,38.28253417808018,37.308320393515196,37.9069121150895,1146110
2010-09-14,37.73024368286133,38.26023228541587,37.56730333805131,38.00810252203535,1664210
2010-09-15,37.92234420776367,38.124732661758856,37.39921773842591,37.905191490551076,991370
2010-09-16,36.574222564697266,37.88289322445445,36.43014654564617,37.836585599141735,1606690
2010-09-17,36.80405044555664,37.35976544507545,36.608521530063584,36.9446927658265,2806090
2010-09-20,37.3889274597168,37.63076402470757,36.8760915696715,37.18139109515641,1483610
2010-09-21,36.72859191894531,38.06642291675556,36.6033854406798,37.63076896334671,1600630
2010-09-22,36.14714813232422,37.143659840029706,36.05281341448261,37.01330807719055,5818530
2010-09-23,36.68571090698242,37.047611288607555,36.08883345790889,36.356399120695734,1183130
2010-09-24,37.17795944213867,37.3940721619682,36.744022394763476,36.905248513640366,1065550
2010-09-27,38.64271545410156,38.917140621009935,37.220840456435035,37.67878976006564,2507030
2010-09-28,38.721614837646484,39.13840183970325,38.28939457561265,38.934296518507395,1377360
2010-09-29,37.42667007446289,39.095527270356996,37.22084788677203,39.095527270356996,1517070
2010-09-30,37.00815963745117,37.74739620660862,36.72172705828443,37.49183537767123,1459620
2010-10-01,38.03041076660156,38.6255741379395,37.39065397947616,37.39065397947616,2038440
2010-10-04,39.831321716308594,40.100604186180774,38.21392052369024,38.30996945503873,2608410
2010-10-05,39.70268249511719,40.476224438608696,39.55860910425888,40.11089305301937,1856260
2010-10-06,41.97871017456055,42.501836606189826,39.95652953669095,39.95652953669095,4981830
2010-10-07,41.0096549987793,42.460685203752064,40.683771611229105,42.193119498842925,2221990
2010-10-08,40.3287239074707,41.20517437955989,40.134909192263464,41.164009427962526,622690
2010-10-11,41.13143539428711,42.39894419522806,40.54656259185916,40.54656259185916,1881940
2010-10-12,41.50018310546875,41.89124098361206,40.85527861951246,41.335525917080254,1706300
2010-10-13,41.83979034423828,42.158811557644874,41.62882550514058,41.85008092900341,1697310
2010-10-14,41.820926666259766,42.29431192239261,41.36983680648026,42.02503200383509,903840
2010-10-15,41.50018310546875,42.97179413171807,41.23433168921361,41.98728991969818,1690840
2010-10-18,41.86551284790039,42.13307849504634,40.788388125363625,41.850076972212115,807570
2010-10-19,42.44182205200195,43.22222383919277,41.88782364590937,42.27888165222626,1400470
2010-10-20,42.0901985168457,43.29081545631556,41.867228893225374,42.33032347502201,2847140
2010-10-21,42.2908821105957,42.517282837236415,42.00273263825394,42.158813493391655,616890
2010-10-22,42.268577575683594,42.807139929498334,41.8517906179074,42.03016945829414,571760
2010-10-25,43.30797576904297,43.73676760834042,42.46925903606265,42.5224288053935,1173480
2010-10-26,43.06442642211914,43.59784362572164,42.81058236186403,43.53095219710246,783290
2010-10-27,42.635623931884766,43.35942465484186,42.16052191410208,43.07985158106756,1461480
2010-10-28,42.44353103637695,42.81057673284537,41.59623797384971,41.59623797384971,993310
2010-10-29,42.362911224365234,43.14674119261555,41.71457829933117,42.38006132430528,916780
2010-11-01,43.395442962646484,43.66815652753214,42.37320481054963,42.541290457841754,798220
2010-11-02,42.695655822753906,43.62870719762674,42.537860754523564,42.654493484951395,883830
2010-11-03,42.58760452270508,43.35085344670722,42.36463225059024,43.08500199215251,565390
2010-11-04,44.904788970947266,45.10889427251926,42.93577789291482,43.03011260588557,2220390
2010-11-08,44.38851547241211,45.623437683880795,44.25644951082364,44.560032155434214,1206620
2010-11-09,43.48634338378906,44.49143136012017,43.15703163068518,44.49143136012017,1206800
2010-11-10,43.8808479309082,44.8207616746263,43.49150676400867,43.736774478386664,569370
2010-11-11,43.767635345458984,44.217008314293736,43.66815795095793,44.217008314293736,245010
2010-11-12,42.457244873046875,43.736760670072535,42.227413111756306,43.18790772626771,1015990
2010-11-15,41.53791427612305,42.43323168377159,40.71806463726284,42.36462604876613,808890
2010-11-16,40.48308563232422,42.011300024998846,39.86905554530133,41.64425439947534,947210
2010-11-18,40.95305252075195,41.78147868452082,39.6272262433949,40.409344771953805,818270
2010-11-19,40.29270553588867,41.026796851452836,40.11089824051119,40.71635202250027,456310
2010-11-22,40.359596252441406,40.63059296588792,39.7301302463957,40.11089754858054,342560
2010-11-23,40.229251861572266,40.75066159925766,39.200151422310405,39.99770321588324,1496670
2010-11-24,39.74041748046875,40.74893647877656,39.4882877308918,39.67695714116606,578460
2010-11-25,39.162418365478516,40.44364864905845,38.97374890073453,39.79188450019664,1298750
2010-11-26,37.73710250854492,39.47971007338677,37.287727005355485,38.89998544634041,1424800
2010-11-29,38.27909851074219,38.55524052162366,37.63076554904435,38.24479569178506,636140
2010-11-30,39.361366271972656,39.860477852645374,37.4626752506115,37.76797475053963,423040
2010-12-01,40.56884765625,40.846703892043465,39.36651644800299,39.36651644800299,661010
2010-12-02,41.1811637878418,41.42986249796048,40.759231522836856,40.82097764412691,621130
2010-12-03,41.002784729003906,41.91868334245776,40.52768270423165,41.36983038779275,376150
2010-12-06,39.990840911865234,41.30122860855161,39.84333642116143,40.5122506132266,1589820
2010-12-07,39.980552673339844,40.440216274938614,39.505450576296916,39.505450576296916,558150
2010-12-08,40.47108459472656,40.973627305649885,39.44884383765388,40.272124580301956,540420
2010-12-09,39.628936767578125,41.12113163616152,38.419743426486676,40.8209773906421,838760
2010-12-10,39.35449981689453,39.79186785336533,38.421448703659955,39.450548734350434,494400
2010-12-13,40.073158264160156,40.597998902637336,39.49343103014022,39.49514787196151,213530
2010-12-14,41.297794342041016,42.36291429150599,39.12639210656499,39.966825578591404,2643960
2010-12-15,41.34925079345703,41.84150293787068,41.097121007992136,41.6785625787885,1890650
2010-12-16,41.91183090209961,42.22742107717545,40.61859582752915,41.50705128897615,569510
2010-12-20,41.790042877197266,42.707658268372576,40.75236893667544,41.70600136922727,607870
2010-12-21,43.23936080932617,43.42116809129117,40.89129678428422,41.74716343622932,1457900
2010-12-22,43.961448669433594,45.00598483249924,43.29424875479482,43.29424875479482,1584770
2010-12-23,43.947731018066406,44.765863887534096,43.107297520393445,43.83967464706078,620920
2010-12-24,43.6149787902832,44.180984401633914,43.39886869888182,43.60297398266276,662830
2010-12-27,43.542945861816406,44.43826328775629,43.26508963208929,43.873974469466866,385380
2010-12-28,43.537803649902344,43.90656616880494,43.13816937757381,43.90656616880494,447450
2010-12-29,45.57714080810547,45.887585658817486,43.5995505788998,43.5995505788998,1353650
2010-12-30,45.94761276245117,46.30951049871158,45.451926970957665,45.79496038205923,2085860
2010-12-31,46.949275970458984,47.938925609434555,45.829271942872545,46.13799996042181,1822950
2011-01-03,47.362613677978516,48.23048757117108,46.89608814677724,47.06760480921487,2269750
2011-01-04,46.83778381347656,47.75025402436816,46.24090897502222,47.69193896740853,1916510
2011-01-05,46.53247833251953,46.926969880678364,45.42448192287326,46.926969880678364,2592140
2011-01-06,46.6954231262207,47.26657145311354,46.28721252917607,46.61823851494692,924480
2011-01-07,46.25807189941406,47.47583669835025,45.45536949092044,46.69543754024032,3025520
2011-01-10,45.90644836425781,46.89266948928639,45.62344682740893,46.340385449899394,615930
2011-01-11,47.059051513671875,48.57011371552857,45.86357951479194,45.96991906604458,5665010
2011-01-12,48.626705169677734,49.49972461418327,46.42957648621085,48.028108279636434,3082390
2011-01-13,46.8635139465332,49.10523343462236,46.65597495260466,48.367713653474325,2152830
2011-01-14,46.32151794433594,47.73138547394339,45.90473360589336,46.82406063559095,1510790
2011-01-17,46.782894134521484,47.0984842166505,45.30098741745585,45.72635069385965,2320600
2011-01-18,46.34381103515625,47.1327836098787,44.25130535489728,46.75545003811447,1563980
2011-01-19,45.935611724853516,47.064189501242105,45.62687847136357,46.649121947281714,5341570
2011-01-20,45.877281188964844,46.307784475234705,44.98367556154301,45.93216254581117,1675350
2011-01-21,45.90644836425781,46.309513696994024,45.70748834396516,45.96648026220148,840610
2011-01-24,47.072757720947266,47.21683111260804,45.66289031807697,46.15514238148645,2943690
2011-01-25,46.8360710144043,47.60960784624031,46.57021696335794,47.47582501678837,2354240
2011-01-27,45.04199981689453,47.07790752143934,44.8430450433598,46.995577617915856,2513560
2011-01-28,43.355987548828125,44.937371598418224,42.22740744424654,44.937371598418224,1923730
2011-01-31,43.13302993774414,43.48978507840609,41.64598008513293,43.15361372662509,1848970
2011-02-01,42.53443908691406,43.69903664904256,42.26172546979886,43.08329215461187,678760
2011-02-02,43.59440612792969,43.906567826868915,42.36463151107758,43.25308689949683,1658880
2011-02-03,44.37309265136719,44.56004526274041,43.241083780723784,43.76763879157627,759870
2011-02-04,43.764198303222656,45.059147191042655,43.43660080428576,44.85847559927051,482950
2011-02-07,43.455467224121094,44.25130453431634,43.22391865354025,44.21699910375851,550620
2011-02-08,42.08505630493164,43.700743476230144,41.867231957168585,43.46233534263077,883270
2011-02-09,41.609954833984375,42.50184120129506,40.375032430021726,41.712863289556395,864830
2011-02-10,41.8174934387207,42.5275725948116,40.23782582418474,41.172591477383165,675150
2011-02-11,42.5018424987793,42.553298036704774,41.164011598403704,41.40413395253944,775140
2011-02-14,44.13639831542969,44.55661640228226,42.19311604614175,42.81057732781839,3535340
2011-02-15,43.52751159667969,44.83103967374185,43.157034865244675,44.253029183357604,847700
2011-02-16,43.74705123901367,44.21529373742634,43.56524394679656,43.944294406878505,608300
2011-02-17,44.095237731933594,44.62865751120655,43.3988801914326,43.90828511483116,1322310
2011-02-18,43.820804595947266,44.5497479865933,43.428029869685986,44.11752776749356,781400
2011-02-21,43.7813606262207,43.976889598507555,43.42803657253899,43.700747551782136,608070
2011-02-22,43.64072036743164,43.976891717034256,43.49664693188766,43.976891717034256,692730
2011-02-23,43.988887786865234,44.28561355902345,42.908332065020005,42.91004628983226,1829840
2011-02-24,43.63042068481445,44.83446608142641,43.114153722715294,43.90484584523313,925920
2011-02-25,43.371437072753906,44.21701334212384,42.078202008677025,43.73676856531296,1176000
2011-02-28,43.42117691040039,44.13297030805273,42.89290505680586,43.49835891710017,587740
2011-03-01,44.87735366821289,45.486241231627375,43.27710479800312,43.70246557750484,1461270
2011-03-03,44.87390899658203,45.61657390417664,44.59776442506307,44.83102982737447,1414430
2011-03-04,46.077964782714844,46.481030112836095,45.2804130988514,45.282129940982166,5318950
2011-03-07,44.8687744140625,48.024680974075345,43.25651569679324,47.68164753854623,2271945
2011-03-08,46.53247833251953,46.841211531201346,44.85161677647971,44.86876949322996,1601125
2011-03-09,46.00078582763672,47.33861413334747,44.90307464582038,47.33861413334747,1244111
2011-03-10,45.12604904174805,46.258060414586645,44.954532325689925,45.96647990357791,2261699
2011-03-11,43.97687911987305,44.937373649308505,43.753909512269324,44.92022093312189,888772
2011-03-14,44.35422134399414,44.7487076752009,43.39372674082068,44.01118793102323,849894
2011-03-15,44.35422134399414,45.24610507715383,43.22221003433523,43.548090729802695,988541
2011-03-16,44.78301239013672,45.45192648781956,44.25130956172622,44.594342969181454,489913
2011-03-17,44.148406982421875,44.954537738671284,43.805373509000916,44.731562840382416,290705
2011-03-18,43.27365493774414,44.88591315287184,42.91346889576439,44.43996877871944,757542
2011-03-21,43.35942840576172,43.736764675614026,42.91348387593967,43.41088394645465,509184
2011-03-22,43.94258499145508,44.234160269805756,43.410882121871744,43.599548940299364,225318
2011-03-23,44.457122802734375,44.74869800015394,43.42802016918508,43.49662840722793,519693
2011-03-24,45.67490005493164,46.13799728871418,44.57719410309601,44.93738025889634,757803
2011-03-25,47.4072265625,47.56159058383742,46.0865507863069,46.0865507863069,1825721
2011-03-28,46.99557876586914,48.02467903081518,46.75545641756999,47.33861218751782,1151972
2011-03-29,48.67644119262695,49.96281654374579,46.824062780725704,46.824062780725704,3061267
2011-03-30,47.28715133666992,49.51686820340364,46.82405420140803,49.00231815723432,1593616
2011-03-31,47.27000045776367,48.81365065623312,45.983625292372466,47.42436443075582,4664140
2011-04-01,46.53247833251953,47.47582017676671,46.240903084862225,47.47582017676671,2008738
2011-04-04,47.99037551879883,48.33340895419917,46.51533593399719,46.73830557329749,2539715
2011-04-05,48.04181671142578,48.71073062741241,46.99556405602465,48.367697313134855,2611682
2011-04-06,47.14995193481445,48.436327516344186,46.68685986602914,47.99038293455875,1536090
2011-04-07,47.801719665527344,47.95608369156289,46.99558885783233,47.321469631524195,1072683
2011-04-08,49.29389953613281,50.30584703986814,47.01272947342734,47.99037154275494,5643065
2011-04-11,50.168636322021484,51.11197820158086,49.39681114783654,49.39681114783654,3917098
2011-04-13,49.84275817871094,50.254397245814886,48.5563828225894,50.254397245814886,2796049
2011-04-15,49.20814514160156,50.28870360104855,48.916569862785565,49.911364729316304,912436
2011-04-18,50.2886962890625,51.2834910109499,49.55117137141752,49.73984077985107,2021145
2011-04-19,49.4482536315918,50.42590073964112,48.79649238240782,50.288689498004494,906136
2011-04-20,50.511680603027344,50.73465027428803,49.67124961268438,50.03143581833867,1403387
