Date,copper_Close,zinc_proxy_Close,usdinr_Close,crude_Close,copx_Close,Copper_INR_kg,Zinc_INR_kg,Brass_Cost,Daily_Return,SMA_10,SMA_30,Volatility_14d,Future_Price_5d,Target_Direction
2010-06-01,3.053999900817871,32.1217041015625,47.08300018310547,72.58000183105469,24.594799041748047,317.0062035693132,16.06085205078125,167.13385351761534,0.0014034818925769965,165.73076155558118,169.73966997205713,0.026192791800539916,151.33266887511303,0
2010-06-02,3.032000064849853,31.929044723510746,46.79999923706055,72.86000061035156,24.9561824798584,312.83091571663664,15.964522361755373,164.97170461848148,-0.012936630452943909,166.15794675855537,169.15948986303346,0.02637324088741211,155.07160049924053,0
2010-06-03,2.938499927520752,33.165157318115234,46.5,74.61000061035156,24.53103256225586,301.24042449980374,16.582578659057617,159.2706932389795,-0.034557510287514526,166.17662113707263,168.35193251691555,0.027541589456508475,155.68577136296614,0
2010-06-04,2.8125,32.93669128417969,46.86000061035156,71.51000213623047,23.04301071166992,290.55572346208436,16.468345642089844,153.78265648397357,-0.03445729181809576,165.58049093006747,167.43821837345078,0.028293884536459056,158.0023397678393,1
2010-06-07,2.759000062942505,32.128536224365234,46.790000915527344,71.44000244140625,22.2352294921875,284.6029371572246,16.064268112182617,150.60934910832663,-0.020635014690214115,163.981190349269,166.39468662080193,0.02454236919452362,161.69258172329248,1
2010-06-08,2.7725000381469727,31.472118377685547,46.83000183105469,71.98999786376953,22.830440521240234,286.24001715864017,15.736059188842773,151.33266887511303,0.0048026219558663374,162.0397374816912,165.34919142764412,0.022656416143406313,162.40615931760055,1
2010-06-09,2.8424999713897705,32.16092300415039,46.810001373291016,74.37999725341797,22.936723709106445,293.34165409516663,16.080461502075195,155.07160049924053,0.02470670511476314,160.81625153804407,164.6782004018613,0.02382168014422769,162.10766595075768,1
2010-06-10,2.8554999828338623,32.88212966918945,46.75,75.4800033569336,24.25468635559082,294.30550846902736,16.441064834594727,155.68577136296614,0.003960563131794048,159.5787562156548,164.01791534228644,0.023818262906243996,156.27368312727577,1
2010-06-11,2.899499893188477,32.904293060302734,46.75,73.77999877929688,24.23342704772949,298.8404116619369,16.452146530151367,158.0023397678393,0.014879769580691482,158.27602504055216,163.49362757601529,0.02077099155598297,154.68501889343625,0
2010-06-14,2.990000009536743,33.550479888916016,46.400001525878906,75.12000274658203,25.083721160888672,305.8607845925035,16.775239944458008,161.69258172329248,0.023355615878065228,157.75532191958277,163.10748367131652,0.020613883603373403,156.7680080443615,0
2010-06-15,3.002500057220459,33.91193389892578,46.400001525878906,76.94000244140625,25.402587890625,307.13947167604545,16.95596694946289,162.40615931760055,0.004413174597763803,157.2825524995813,162.83039659002418,0.02014469273703443,160.5499337900988,0
2010-06-16,2.99399995803833,34.566646575927734,46.40999984741211,77.66999816894531,25.466354370117188,306.3359530055882,17.283323287963867,162.10766595075768,-0.0018379436352481404,156.99614863280894,162.72476906696494,0.020059863962839614,158.0124159338151,0
2010-06-17,2.9024999141693115,34.47798538208008,46.09000015258789,76.79000091552734,25.019948959350582,294.9263247300435,17.23899269104004,156.27368312727577,-0.035988321645776145,156.69644762163858,162.43807404841493,0.02103612054379866,161.84590810565285,1
2010-06-18,2.88100004196167,33.211181640625,46.0099983215332,77.18000030517578,25.211265563964844,292.2335647343726,16.6055908203125,154.68501889343625,-0.010165910229079644,156.78668386258482,162.0883616312237,0.02044287766143202,166.07496693942082,1
2010-06-21,2.938999891281128,34.6177864074707,45.65999984741211,77.81999969482422,25.636415481567383,295.84898893155196,17.30889320373535,156.7680080443615,0.013466004438091206,157.4025497561883,161.7756538533018,0.020990307505640786,164.74682190664754,1
2010-06-22,2.990499973297119,34.191551208496094,46.02000045776367,77.20999908447266,24.977436065673828,303.40660800912644,17.095775604248047,160.5499337900988,0.024124346497195415,158.3242762476869,161.51727740903058,0.02213100432985462,157.75258514209756,0
2010-06-23,2.934000015258789,33.939208984375,46.150001525878906,76.3499984741211,24.82863426208496,298.515196875434,16.9696044921875,158.0124159338151,-0.01580516289468681,158.61835779114435,161.1833594957024,0.020497159528899786,158.7916283546371,1
2010-06-24,3.003000020980835,33.24357604980469,46.2599983215332,76.51000213623047,24.82863426208496,306.26372583761975,16.621788024902344,161.84590810565285,0.024260702231421183,159.23437146541303,161.01270399217586,0.018933486024857074,155.0200367313676,0
2010-06-25,3.0929999351501465,32.83439254760742,46.150001525878906,78.86000061035156,24.339710235595703,314.69239256142663,16.41719627380371,166.07496693942082,0.026130156043285613,160.04163418257116,160.91163687981054,0.01840422229990942,157.47793802440157,0
2010-06-28,3.06850004196167,33.514678955078125,46.09999847412109,78.25,24.23342704772949,311.86142447898874,16.757339477539062,164.74682190664754,-0.00799726206332918,160.3470582009067,160.89794875595672,0.01884327436528817,160.5965710934036,0
2010-06-29,2.915499925613404,33.044097900390625,46.40999984741211,75.94000244140625,22.745407104492188,298.3040950961395,16.522048950195312,157.75258514209756,-0.0424544563810354,159.8817007833564,160.96500494617297,0.022057977950001896,164.11924053496966,1
2010-06-30,2.936000108718872,33.0577392578125,46.400001525878906,75.62999725341797,22.0864315032959,300.33688760942937,16.52886962890625,158.7916283546371,0.006586536833000922,159.55009702374434,160.90139747170286,0.02209208025998321,163.23515070668012,1
2010-07-01,2.865000009536743,32.47122573852539,46.40999984741211,72.94999694824219,22.0864315032959,293.13711442317316,16.235612869262695,155.0200367313676,-0.023751829125690516,159.42473238415351,160.76593371428822,0.022715080720551548,164.82113105297051,1
2010-07-02,2.9040000438690186,32.0773811340332,46.560001373291016,72.13999938964844,22.34151840209961,298.0878102580704,16.0386905670166,157.47793802440157,0.015855378084403515,159.70402429725004,160.6903996966341,0.022175488795894416,162.9975134795807,1
2010-07-06,2.9600000381469727,32.394508361816406,46.59999847412109,71.9800033569336,22.554088592529297,304.09706798410747,16.197254180908203,160.5965710934036,0.019803618894976838,160.08688060215428,160.49020690253718,0.022870031853383276,162.74170491829602,1
2010-07-07,3.005500078201294,32.13534164428711,46.95000076293945,74.06999969482422,23.7445011138916,311.09065187341344,16.067670822143555,164.11924053496966,0.021934898220941745,160.44381127664136,160.26927500200648,0.023637152264471693,162.8511396497813,0
2010-07-08,3.006999969482422,32.4354248046875,46.650001525878906,75.44000244140625,23.72324752807617,309.2571146860456,16.21771240234375,163.23515070668012,-0.005386874966077926,160.96608475392784,160.1335646943721,0.02123191364796381,162.58523212645173,0
2010-07-09,3.0445001125335693,32.812225341796875,46.52000045776367,76.08999633789062,24.72234535217285,312.24127989189225,16.406112670898438,164.82113105297051,0.009715924170893064,161.2636070486596,160.02557824324248,0.020922542240413476,159.16068483790858,0
2010-07-12,2.999500036239624,33.15321731567383,46.65999984741211,74.94999694824219,24.80738067626953,308.55189516846303,16.576608657836914,162.9975134795807,-0.011064221934041552,160.9558617026756,159.7578403085996,0.021162126794396132,157.6413822783311,0
2010-07-13,3.009500026702881,33.538543701171875,46.40999984741211,77.1500015258789,25.317550659179688,307.92186762568,16.769271850585938,162.74170491829602,-0.001569401617385613,160.75535000384045,159.61924337477666,0.02028484154685035,164.92538493582887,1
2010-07-14,3.000999927520752,33.02024459838867,46.59999847412109,77.04000091552734,24.9561824798584,308.3092118981475,16.510122299194336,162.8511396497813,0.0006724442977921186,161.26520545460883,159.47648624584883,0.019694117139583606,169.22756277642543,1
2010-07-15,3.005000114440918,33.2043571472168,46.45000076293945,76.62000274658203,24.573545455932617,307.7264537478919,16.6021785736084,162.58523212645173,-0.0016328256830219212,161.6445658317903,159.3969371627812,0.01866597509169873,173.0344667936405,1
2010-07-16,2.923500061035156,33.2640380859375,46.70000076293945,76.01000213623047,24.148393630981445,300.9917614966651,16.63201904296875,159.16068483790858,-0.021063089456240913,162.05863064244437,159.39327021607883,0.017925816220187653,173.7099948440435,1
2010-07-19,2.932499885559082,33.37828063964844,46.09000015258789,76.54000091552734,24.148393630981445,297.9746560188056,16.68914031982422,157.6413822783311,-0.009545715143942535,162.07497506783733,159.52189440922405,0.017964539349816566,176.4080317233668,1
2010-07-20,2.997499942779541,33.41407012939453,47.25,77.44000244140625,25.12623405456543,312.2450843408467,16.707035064697266,164.92538493582887,0.04620615825758989,162.50785645207984,159.99909560347413,0.018599549775339484,173.92326019091402,1
2010-07-21,3.086999893188477,34.426841735839844,47.06999969482422,76.55999755859375,25.50886917114257,320.34313663006407,17.213420867919922,169.22756277642543,0.026085601329780106,163.01868867622542,160.59559206685122,0.019566304938355802,175.94784685633786,1
2010-07-22,3.1605000495910645,34.56576156616211,47.040000915527344,79.30000305175781,26.57174301147461,327.7613477007705,17.282880783081055,173.0344667936405,0.02249576815240517,163.9986202849215,161.19435427666454,0.01824679671880477,177.4695909934806,1
2010-07-23,3.184999942779541,34.076942443847656,46.88999938964844,78.9800033569336,26.890600204467773,329.2488522129204,17.038471221923828,173.7099948440435,0.003904008622794386,164.88750666402876,161.7951617260338,0.018132052139619007,178.34042057071022,1
2010-07-26,3.2249999046325684,34.27933120727539,47.042999267578125,78.9800033569336,27.20946311950684,334.4716576826078,17.139665603637695,176.4080317233668,0.015531845946720413,166.22855848840737,162.40868479121806,0.017938234595670417,181.51443440375132,1
2010-07-27,3.2049999237060547,34.258758544921875,46.64799880981445,77.5,27.25197410583496,329.60641419270064,17.129379272460938,173.92326019091402,-0.01408536509465319,167.3467140156692,162.8163740734721,0.018193789555219796,180.29996725202588,1
2010-07-28,3.240000009536743,34.4697151184082,46.68999862670898,76.98999786376953,27.16694068908692,333.50587311021275,17.2348575592041,175.94784685633786,0.011640689481104971,168.65638473632484,163.2677636580967,0.018064767526625038,182.61431147233773,1
2010-07-29,3.2855000495910645,34.36852264404297,46.459999084472656,78.36000061035156,27.20946311950684,336.52341596861436,17.184261322021484,177.4695909934806,0.008648836370161783,170.14482062302773,163.77982782618747,0.01804794904328336,179.76225240815884,1
2010-07-30,3.306999921798706,35.07173156738281,46.36000061035156,78.94999694824219,27.464550018310547,337.99652196912774,17.535865783691406,178.34042057071022,0.004906922771133138,172.0627941963079,164.5153857409686,0.017417933631907873,179.30095127533679,1
2010-08-02,3.384999990463257,35.91559600830078,46.0880012512207,81.33999633789062,28.272335052490234,343.9387903575298,17.95779800415039,181.51443440375132,0.017797501109865443,174.45009940884992,165.40969959131243,0.017489372156342848,179.6425225804135,0
2010-08-03,3.3550000190734863,37.028751373291016,46.12799835205078,82.55000305175781,28.272335052490234,341.1864304285616,18.514375686645508,180.29996725202588,-0.006690746968497585,175.98755764046962,166.19409823156792,0.017833003664876054,178.23884580372868,0
2010-08-04,3.400500059127808,36.761173248291016,46.12799835205078,82.47000122070312,28.676225662231445,345.81355298064364,18.380586624145508,182.61431147233773,0.012836076764655369,177.32623251006083,166.92957748764255,0.01768522719807203,175.92761276230073,0
2010-08-05,3.3505001068115234,38.07499313354492,46.0,82.01000213623047,28.378623962402344,339.7833403440318,19.03749656677246,179.76225240815884,-0.015617938381630725,177.99901107151268,167.65457203678733,0.017033480891198383,178.46155347102544,0
2010-08-06,3.3394999504089355,37.47125625610352,46.055999755859375,80.69999694824219,28.42112922668457,339.08007394470434,18.73562812805176,179.30095127533679,-0.0025661735244318917,178.558106714642,168.23640680911012,0.016548407356483705,177.28305033693718,0
2010-08-09,3.3505001068115234,38.30140686035156,45.95800018310547,81.4800033569336,28.527420043945312,339.47310473363484,19.15070343017578,179.6425225804135,0.0019050166920318024,178.8815558003467,168.68865866380986,0.01276454261811722,178.1425789175692,0
2010-08-10,3.311000108718872,39.423118591308594,46.07799911499024,80.25,27.953468322753903,336.3468934180514,19.711559295654297,178.23884580372868,-0.007813722255300082,179.31311436162815,169.1383927937126,0.011887167331247712,181.484338495239,1
2010-08-11,3.252500057220459,38.66501235961914,46.310001373291016,78.0199966430664,26.35916519165039,332.0677660022852,19.33250617980957,175.92761276230073,-0.012967055699928731,179.31109095222442,169.74422704771936,0.01135841939576776,181.90293624714297,1
2010-08-12,3.282500028610229,38.30311584472656,46.59000015258789,75.73999786376953,26.23162651062012,337.156909367494,19.15155792236328,178.46155347102544,0.014403314345817764,179.4102871999789,170.39989121826562,0.011882032629786087,180.22115058640614,1
2010-08-13,3.251499891281128,38.342559814453125,46.709999084472656,75.38999938964844,26.25288772583008,334.83297091858856,19.171279907226562,177.28305033693718,-0.0066036807994031,179.3045501766016,171.14199167178464,0.011405346246776625,178.0880060507297,1
2010-08-16,3.2769999504089355,37.29803085327149,46.62799835205078,75.23999786376953,26.44419288635254,336.86649739708446,18.649015426635746,178.1425789175692,0.00484834043073179,178.9673646279834,171.8308130348902,0.010651460676875705,179.05328242417121,1
2010-08-17,3.337500095367432,37.08363342285156,46.68299865722656,75.7699966430664,27.59209251403809,343.4904329673613,18.54181671142578,181.484338495239,0.018758904232637708,179.08580175230472,172.5270719482847,0.011308688425296158,175.88443743157669,0
2010-08-18,3.3489999771118164,37.656494140625,46.608001708984375,75.41999816894531,27.464550018310547,344.1202593004642,18.8282470703125,181.90293624714297,0.002306522730141536,179.01466422978524,173.11986180535717,0.01115975476399221,175.41192215772244,0
2010-08-19,3.317500114440918,39.00975036621094,46.53799819946289,74.43000030517578,26.7843074798584,340.3715549493143,19.50487518310547,180.22115058640614,-0.009245511344862956,179.06055404760997,173.68606180134805,0.011494743394438919,180.40647738397035,1
2010-08-20,3.29099988937378,38.5363655090332,46.358001708984375,73.45999908447266,26.401670455932617,336.3467135572433,19.2681827545166,178.0880060507297,-0.011836260775916707,178.93925952514925,174.12829096794002,0.010835666071376331,183.16483216708508,1
2010-08-23,3.2915000915527344,38.61870574951172,46.608001708984375,73.0999984741211,26.44419288635254,338.2119655818711,19.30935287475586,179.05328242417121,0.005420221130257197,178.88033550952505,174.66348326609304,0.010856119924737602,185.7992494132246,1
2010-08-24,3.239500045776367,36.97214126586914,46.5629997253418,71.62999725341797,25.530122756958008,332.547398855645,18.48607063293457,175.88443743157669,-0.017697776604215787,178.64489467230982,175.10157434986905,0.011049016427300405,183.23347307762316,1
2010-08-25,3.2109999656677246,36.70457458496094,46.858001708984375,72.5199966430664,25.572641372680664,331.710087212312,18.35228729248047,175.41192215772244,-0.0026865098513224606,178.593325611852,175.52026710013376,0.010400485185933098,189.90344993514424,1
2010-08-26,3.305500030517578,36.4696044921875,46.87300109863281,73.36000061035156,25.721445083618164,341.58165611823233,18.23480224609375,180.40647738397035,0.028473293974608183,178.78781800314647,176.11430860871772,0.013146971613672943,189.26871515195583,1
2010-08-27,3.364000082015991,36.45073318481445,46.78799819946289,75.16999816894531,26.6355094909668,346.99648534444435,18.225366592407227,183.16483216708508,0.015289665998211133,179.37599618616127,176.91444685302358,0.013729289657055554,189.34708945969302,1
2010-08-30,3.4130001068115234,36.44558334350586,46.803001403808594,74.69999694824219,26.592992782592773,352.16372597025213,18.22279167175293,185.7992494132246,0.014382767777912697,180.14166323572684,177.85304242418673,0.013855166536373796,187.59244336050563,1
2010-08-31,3.361000061035156,35.893310546875,46.87300109863281,71.91999816894531,26.35916519165039,347.3168829110871,17.9466552734375,183.23347307762316,-0.013809400972848107,180.31657669396523,178.46331202891318,0.01393173897164167,189.5151888551431,1
2010-09-01,3.4684998989105225,38.24651336669922,47.02799987792969,73.91000366210938,28.272335052490234,359.61086796628507,19.12325668334961,189.90344993514424,0.03640151957767834,181.11662806276536,179.15250826753714,0.01634780972959943,185.93815610167843,0
2010-09-02,3.48799991607666,37.16766357421875,46.650001525878906,75.0199966430664,28.33610725402832,358.7259065575268,18.583831787109375,189.26871515195583,-0.003342407857283125,182.02138451932032,179.693649879481,0.016198875869050895,183.20791972520058,0
2010-09-03,3.493499994277954,37.087059020996094,46.59999847412109,74.5999984741211,28.803768157958984,358.9064498551445,18.543529510498047,189.34708945969302,0.00041409013462301303,183.14729286021665,180.21488636666933,0.01624124870383994,187.08683818492025,0
2010-09-07,3.463500022888184,38.00467300415039,46.51300048828125,74.08999633789062,28.44239044189453,355.16009598000016,19.002336502075195,187.59244336050563,-0.009266823716141181,184.0012089538501,180.58770008790725,0.016073241125824395,186.2358100097079,0
2010-09-08,3.490499973297119,37.61532974243164,46.65999984741211,74.66999816894531,28.71873664855957,359.0599662724112,18.80766487121582,189.5151888551431,0.010249589270194814,185.36428409620675,181.10743104338158,0.016206060710271624,185.84056829521293,0
2010-09-09,3.433500051498413,37.3889274597168,46.51800155639648,74.25,28.931310653686523,352.12164398730704,18.6944637298584,185.93815610167843,-0.01887464944141648,186.41690749060234,181.44044135155957,0.016955200993429093,187.1433138337061,1
2010-09-10,3.3970000743865967,37.3889274597168,46.303001403808594,76.44999694824219,29.080121994018555,346.76823932754655,18.6944637298584,183.20791972520058,-0.014683572396968603,186.69705172472536,181.63171897595026,0.01715456170549047,188.37166234695914,1
2010-09-13,3.4714999198913574,37.85031127929688,46.28300094604492,77.19000244140625,30.22801399230957,354.2201671910584,18.92515563964844,187.08683818492025,0.0211722204233189,187.0892523265089,181.92326622975725,0.017885687328003195,186.69139065956475,0
2010-09-14,3.4595000743865967,37.73024368286133,46.22999954223633,76.80000305175781,30.29178237915039,352.5915070267088,18.865121841430664,186.2358100097079,-0.004548840439385526,187.13290838615723,182.0806454166225,0.017023409125994673,184.46219038429797,0
2010-09-15,3.4579999446868896,37.92234420776367,46.13999938964844,76.0199966430664,30.29178237915039,351.7524897644963,18.961172103881836,185.84056829521293,-0.0021222648559069412,187.3936179079162,182.26533211806202,0.01700644296744328,188.51195247456377,1
2010-09-16,3.4830000400543213,36.57422256469727,46.20000076293945,74.56999969482422,30.44058990478516,354.7562666621717,18.287111282348636,187.1433138337061,0.007010016975538491,187.1176042977724,182.416298863441,0.015562563611982903,189.87289541738267,1
2010-09-17,3.513499975204468,36.80405044555664,46.09999847412109,73.66000366210938,30.65316200256348,357.0881838651265,18.40202522277832,188.37166234695914,0.00656367832806759,187.0278990172727,182.70327919473434,0.015191323014475004,190.977670778129,1
2010-09-20,3.496000051498413,37.3889274597168,45.87799835205078,74.86000061035156,31.26961898803711,353.59857449296646,18.6944637298584,186.69139065956475,-0.008919981203433514,186.76232913725988,182.9496271742086,0.015018870692614178,189.35614971985314,1
2010-09-21,3.4744999408721924,36.72859191894531,45.619998931884766,73.5199966430664,31.057048797607425,349.44770540799465,18.364295959472656,184.46219038429797,-0.01194056280469713,186.4493038396391,183.1102827676714,0.014890175989437968,190.16300267606647,1
2010-09-22,3.558500051498413,36.14714813232422,45.58000183105469,74.70999908447266,31.50345039367676,357.5822299844483,18.07357406616211,188.51195247456377,0.021954429153360655,186.34898020158116,183.45271965669926,0.012530226361853566,191.57284769650036,1
2010-09-23,3.5850000381469727,36.68571090698242,45.55799865722656,75.18000030517578,31.312131881713867,360.071224633717,18.34285545349121,189.87289541738267,0.007219398690396117,186.74245413315163,183.9175624118687,0.012660125295826665,189.494051117801,0
2010-09-24,3.6135001182556152,37.17795944213867,45.45000076293945,76.48999786376953,32.46003341674805,362.0733679862068,18.588979721069336,190.977670778129,0.005818499572136426,187.51942923844447,184.33476632210542,0.01274591327499918,191.02614976260136,1
2010-09-27,3.5934998989105225,38.64271545410156,45.2400016784668,76.5199966430664,32.5238037109375,358.40566292677624,19.32135772705078,189.35614971985314,-0.008490631662168013,187.7463603919377,184.73720296820264,0.01270088971298085,189.41272161776058,1
2010-09-28,3.634000062942505,38.72161483764648,44.93000030517578,76.18000030517578,32.86392974853516,359.9614277522874,19.36080741882324,190.16300267606647,0.0042610338106634504,188.1390796585736,185.13788376015253,0.012454557544127037,192.61665438460744,1
2010-09-29,3.6565001010894775,37.42667007446289,45.04999923706055,77.86000061035156,32.970211029052734,363.15747800753275,18.713335037231445,191.57284769650036,0.007413876519585028,188.71230759870232,185.4741674001946,0.01126349846421171,194.14238630574525,1
2010-09-30,3.6459999084472656,37.00815963745117,44.68999862670898,79.97000122070312,32.75764083862305,359.2209097635967,18.504079818725586,189.494051117801,-0.010851206753436649,188.94738132711183,185.72720456254984,0.010861165217359994,189.49095596006566,0
2010-10-01,3.683500051498413,38.03041076660156,44.5629997253418,81.58000183105469,33.607940673828125,361.88427437701785,19.01520538330078,191.02614976260136,0.00808520708572491,189.21283006867606,186.08737120175635,0.00961966078431322,194.03829452556332,1
2010-10-04,3.6575000286102295,39.831321716308594,44.41299819946289,81.47000122070312,33.05525207519531,358.1203861293885,19.915660858154297,189.41272161776058,-0.008446111419017077,189.48496316449564,186.46486172065735,0.009862501342524851,195.70471186376176,1
2010-10-05,3.7190001010894775,39.70268249511719,44.45000076293945,82.81999969482422,34.18187713623047,364.44548698125004,19.851341247558594,192.61665438460744,0.016915087537322293,190.30040956452657,186.9169741193386,0.010642733552953183,195.63823032443025,1
2010-10-06,3.746000051498413,41.97871017456055,44.400001525878906,83.2300033569336,35.010921478271484,366.6784423060195,20.989355087280273,194.14238630574525,0.007921079960673039,190.86345294764473,187.5255724151442,0.010674420814833926,197.9422488569799,1
2010-10-07,3.673500061035156,41.0096549987793,44.18999862670898,81.66999816894531,34.24565887451172,357.88100903975135,20.50482749938965,189.49095596006566,-0.023958860474467825,190.82525900191303,187.99487354188898,0.012737567045610198,197.00365011309097,1
